id,ciudad,tipo,area_m2,alcobas,banos,precio_cop,lat,lon,fecha,estado
CO002934,Cali,Casa,74.4,2,2,97500000.0,3.408267,-76.504819,2024-08-16,publicada
CO018133,B/quilla,Apartaestudio,44.3,2,2,60000000,10.958255,-74.753265,2024-12-20,comprada
CO024871,Medellín,Local,132.3,3,1,151600000.0,6.209489,-75.535277,2024-05-28,vendida
CO032489,Bogotá,Casa,167.1,1,1,349800000.0,4.598677,-74.154384,2024-08-22,remodelacion
CO020131,Barranquilla,Local,116.4,1,3,145400000.0,10.965157,-74.759058,2024-10-10,publicada
CO035952,Barranquilla,Local,118.9,1,1,97000000.0,10.996662,-74.751053,2024-12-28,vendida
CO040721,Medellin,Local,87.5,3,3,146700000.0,6.23672,-75.606605,2024-05-09,comprada
CO022551,Medellin,Local,200.8,4,1,273300000.0,6.201057,-75.540785,2024-03-14,publicada
CO002258,Medellín,Apartaestudio,157.8,2,2,278200000.0,6.197994,-75.520494,2024-12-20,publicada
CO040050,Bogota,Apartaestudio,77.2,3,1,182000000.0,4.685453,-74.047304,2024-10-16,publicada
CO041717,Cali,Apartamento,114.9,4,1,187300000.0,3.452649,-76.465044,2024-12-02,remodelacion
CO002113,Bogota,Casa,114.2,3,2,188200000.0,4.688004,-74.111234,2024-10-01,remodelacion
CO005626,Cali,Local,129.8,1,1,156600000.0,3.420601,-76.568665,2024-12-06,vendida
CO015064,Cali,Apartamento,125.9,4,2,151700000.0,3.409594,-76.513398,2024-03-04,publicada
CO005869,Bogotá,Local,177.1,3,2,362500000.0,4.61583,-74.080737,2024-11-05,publicada
CO044281,B/quilla,Apartaestudio,61.1,2,2,77000000.0,10.927015,-74.753543,2024-08-09,publicada
CO009036,Barranquilla,Apartamento,91.9,2,1,101100000.0,11.01242,-74.763198,2024-04-05,vendida
CO036255,Bogota D.C.,Apartamento,162.5,2,1,267000000.0,4.65353,-74.050029,2024-04-28,publicada
CO017784,Barranquilla,Apartamento,168.8,2,1,164000000.0,10.929083,-74.867719,2024-02-16,publicada
CO022946,Barranquilla,Apartamento,155.6,2,2,128400000.0,11.022226,-74.779083,2024-05-26,remodelacion
CO012110,Barranquilla,Casa,105.8,2,3,72200000.0,10.91245,-74.771722,2024-02-23,publicada
CO040752,Barranquilla,Local,117.1,3,3,124800000.0,10.980738,-74.846091,2024-10-20,remodelacion
CO012022,Medellín,Casa,105.9,4,1,158800000.0,6.206293,-75.519069,2024-04-14,vendida
CO035609,Medellin,Apartamento,105.3,4,3,79100000.0,6.258366,-75.606263,2024-10-13,comprada
CO036292,Medellín,Casa,85.4,2,2,104700000.0,6.228926,-75.584324,2024-09-16,publicada
CO044874,Barranquilla,Casa,101.8,1,1,135900000.0,10.91928,-74.748495,2024-10-15,publicada
CO025113,Bogota,Apartamento,113.8,3,3,172300000.0,4.612456,-74.091768,2024-07-16,comprada
CO022206,MEDELLIN,Apartaestudio,131.2,4,3,167200000.0,6.271909,-75.585599,2024-06-01,vendida
CO023452,Medellin,Local,159.4,2,1,273200000.0,6.256596,-75.545423,2024-05-28,vendida
CO022018,Medellín,Casa,131.7,4,1,239800000.0,6.287742,-75.629249,2024-03-11,vendida
CO036581,Medellín,Local,155.4,2,2,200400000.0,6.170998,-75.532745,2024-11-26,publicada
CO009960,B/quilla,Local,151.3,2,1,149200000.0,10.996309,-74.842089,2024-07-13,comprada
CO012460,Bogota D.C.,Apartamento,203.8,4,1,352000000.0,4.599528,-74.037544,2024-08-10,publicada
CO044094,Barranquilla,Apartaestudio,107.7,2,2,180900000.0,10.976745,-74.820177,2024-07-04,remodelacion
CO043746,Santiago de Cali,Apartamento,149.2,2,1,227000000.0,3.428999,-76.531154,2024-10-02,vendida
CO018710,Barranquilla,Local,44.9,2,3,60000000,11.042664,-74.753397,2024-02-24,comprada
CO010381,Bogotá,Casa,93.5,2,2,139600000.0,4.655977,-74.14378,2024-04-01,vendida
CO010419,B/quilla,Local,110.7,3,1,147500000.0,10.997462,-74.856341,2024-10-03,vendida
CO035491,BOGOTA,Local,117.8,2,3,255100000.0,4.6429,-74.155321,2024-08-12,publicada
CO009034,Cali,Casa,46.6,2,3,60000000,3.445456,-76.55526,2024-11-20,vendida
CO024915,Bogotá,Apartamento,142.5,2,1,161900000.0,4.64476,-74.145479,2024-01-13,publicada
CO015275,Medellin,Apartamento,65.8,3,2,130900000.0,6.200027,-75.547129,2024-06-28,publicada
CO013494,MEDELLIN,Local,95.0,3,2,110000000.0,6.2373,-75.518591,2024-12-26,comprada
CO044250,Barranquilla,Casa,63.2,2,2,83200000.0,11.001827,-74.859738,2024-07-24,vendida
CO019915,Cali,Apartamento,131.9,3,1,128400000.0,3.451911,-76.500793,2024-04-23,vendida
CO039934,Barranquilla,Apartaestudio,56.4,3,1,82600000.0,11.025397,-74.83718,2024-01-08,comprada
CO026376,B/quilla,Apartamento,73.8,3,1,81400000.0,11.020225,-74.867329,2024-04-24,vendida
CO037407,Bogota D.C.,Casa,138.9,3,3,202700000.0,4.705642,-74.101964,2024-03-22,publicada
CO003711,Bogota D.C.,Apartaestudio,123.4,2,2,209100000.0,4.608097,-74.067099,2024-11-22,remodelacion
CO002450,B/quilla,Local,49.8,2,2,63900000.0,11.025626,-74.766836,2024-03-15,comprada
CO024125,Medellin,Casa,103.6,2,1,132800000.0,6.266011,-75.504709,2024-08-26,vendida
CO004046,Cali,Apartamento,61.0,2,3,76000000.0,3.370483,-76.539408,2024-08-13,remodelacion
CO005078,Medellin,Local,179.2,2,2,314500000.0,6.280093,-75.526205,2024-04-17,publicada
CO031931,Medellín,Apartaestudio,84.6,2,2,123300000.0,6.175197,-75.614116,2024-07-23,vendida
CO012967,Santiago de Cali,Local,133.8,2,3,145200000.0,3.425242,-76.567645,2024-04-13,remodelacion
CO012715,Medellin,Apartaestudio,75.9,1,2,124800000.0,6.193602,-75.582316,2024-06-18,comprada
CO037335,Santiago de Cali,Casa,42.1,4,2,60000000,3.438118,-76.55918,2024-06-14,publicada
CO018922,Santiago de Cali,Apartamento,60.0,3,2,86000000.0,3.430704,-76.552302,2024-03-21,vendida
CO013687,Santiago de Cali,Apartamento,144.1,4,1,222200000.0,3.508152,-76.490607,2024-10-15,remodelacion
CO017301,Medellin,Apartaestudio,84.3,4,1,122900000.0,6.292171,-75.535506,2024-08-15,comprada
CO030701,Bogota,Apartaestudio,109.5,4,1,195300000.0,4.652763,-74.089633,2024-02-07,publicada
CO032105,Bogota,Apartamento,172.9,3,2,320000000.0,4.700459,-74.076235,2024-01-20,remodelacion
CO023485,Bogotá,Local,148.3,4,2,220700000.0,4.678614,-74.167644,2024-06-20,vendida
CO014192,Medellín,Apartaestudio,149.2,4,2,298800000.0,6.277761,-75.538944,2024-12-17,remodelacion
CO044415,Barranquilla,Casa,180.4,1,2,161700000.0,10.938612,-74.77275,2024-06-25,publicada
CO033034,MEDELLIN,Apartamento,49.4,4,3,79200000.0,6.230911,-75.502383,2024-05-25,vendida
CO023815,BOGOTA,Casa,164.6,2,3,267500000.0,4.63374,-74.138694,2024-05-16,comprada
CO039541,Medellin,Casa,80.5,3,1,133100000.0,6.179343,-75.585639,2024-03-13,comprada
CO040708,Medellín,Casa,162.3,1,2,296800000.0,6.232475,-75.605041,2024-09-01,publicada
CO008946,Cali,Apartaestudio,122.2,4,1,154700000.0,3.41356,-76.484175,2024-09-05,remodelacion
CO025987,Santiago de Cali,Casa,60.9,2,1,76400000.0,3.478682,-76.572835,2024-04-02,publicada
CO022791,Bogotá,Apartamento,129.7,3,2,156000000.0,4.667843,-74.056342,2024-08-20,remodelacion
CO008594,MEDELLIN,Casa,173.6,2,2,245200000.0,6.194563,-75.615437,2024-10-26,publicada
CO012670,Barranquilla,Apartaestudio,176.4,2,1,255200000.0,11.017329,-74.797208,2024-01-24,publicada
CO027688,Santiago de Cali,Local,89.2,1,2,140400000.0,3.470546,-76.480215,2024-04-02,vendida
CO035115,BOGOTA,Apartaestudio,115.5,2,3,196000000.0,4.664962,-74.074623,2024-03-20,comprada
CO009141,Bogotá,Apartaestudio,133.9,1,1,241800000.0,4.704875,-74.12898,2024-03-20,comprada
CO018795,B/quilla,Apartaestudio,129.7,3,1,132900000.0,11.015986,-74.755916,2024-01-14,publicada
CO030019,Santiago de Cali,Apartaestudio,137.3,3,2,201200000.0,3.437178,-76.580745,2024-05-09,remodelacion
CO009061,B/quilla,Local,52.9,3,1,77500000.0,10.95008,-74.767105,2024-12-25,publicada
CO027829,Cali,Casa,74.8,3,3,69700000.0,3.393114,-76.525579,2024-09-18,vendida
CO029031,MEDELLIN,Local,57.0,1,3,84800000.0,6.287742,-75.605763,2024-05-14,vendida
CO002471,MEDELLIN,Apartaestudio,79.9,2,2,123100000.0,6.209526,-75.503098,2024-03-11,comprada
CO022675,MEDELLIN,Apartamento,45.4,2,2,71000000.0,6.297897,-75.550118,2024-01-18,comprada
CO038935,Cali,Local,110.3,2,3,119100000.0,3.396466,-76.546094,2024-03-17,vendida
CO013272,BOGOTA,Apartamento,151.7,4,3,199500000.0,4.661734,-74.106421,2024-06-01,vendida
CO016141,Medellin,Casa,171.6,3,1,243400000.0,6.263526,-75.571688,2024-02-12,vendida
CO009531,Santiago de Cali,Casa,159.1,3,1,173200000.0,3.462231,-76.567932,2024-02-12,vendida
CO034916,Bogotá,Casa,116.3,3,3,140900000.0,4.586438,-74.128882,2024-06-17,comprada
CO008619,Medellín,Apartamento,202.8,2,1,323900000.0,6.264313,-75.516624,2024-02-14,publicada
CO034555,Barranquilla,Casa,99.5,2,3,120900000.0,10.924208,-74.84927,2024-07-16,vendida
CO006754,MEDELLIN,Apartamento,111.5,2,1,164400000.0,6.195454,-75.532218,2024-06-27,publicada
CO040937,B/quilla,Apartaestudio,158.3,3,1,176400000.0,10.995841,-74.854564,2024-09-09,vendida
CO041478,Cali,Apartamento,121.3,1,3,129800000.0,3.43638,-76.53859,2024-12-12,publicada
CO021481,B/quilla,Apartaestudio,123.9,3,1,174100000.0,10.995358,-74.795502,2024-01-04,vendida
CO010434,Bogota,Local,154.0,1,2,253800000.0,4.619231,-74.036841,2024-09-05,vendida
CO037897,Medellín,Casa,174.4,2,2,235100000.0,6.271817,-75.637191,2024-09-07,vendida
CO016725,B/quilla,Casa,158.4,2,2,162800000.0,10.925125,-74.868385,2024-08-27,publicada
CO030213,Barranquilla,Apartamento,75.3,3,1,82200000.0,10.923922,-74.76566,2024-07-13,comprada
CO010704,BOGOTA,Apartamento,148.1,3,3,320500000.0,4.666162,-74.037329,2024-02-06,comprada
CO038120,Medellin,Casa,107.1,3,1,153100000.0,6.272789,-75.564591,2024-03-20,comprada
CO024846,Bogota D.C.,Apartamento,105.2,2,1,178900000.0,4.711355,-74.064894,2024-02-25,remodelacion
CO022537,MEDELLIN,Local,134.6,2,1,208200000.0,6.204032,-75.560557,2024-03-02,publicada
CO008331,Medellin,Apartaestudio,193.5,3,3,279500000.0,6.218505,-75.620774,2024-10-27,comprada
CO019655,Bogota D.C.,Apartaestudio,105.1,2,2,206300000.0,4.618731,-74.090253,2024-04-16,publicada
CO001695,Bogotá,Apartamento,143.3,1,3,,4.62886,-74.109567,2024-07-12,vendida
CO018147,Cali,Apartaestudio,147.0,2,2,179200000.0,3.439837,-76.538312,2024-02-09,comprada
CO025257,Cali,Apartamento,165.5,3,1,148900000.0,3.445761,-76.556017,2024-06-24,publicada
CO029415,Cali,Casa,28,4,1,60000000,3.463506,-76.584548,2024-02-05,vendida
CO005839,Bogota,Apartamento,142.7,4,2,224000000.0,4.61619,-74.075697,2024-10-17,publicada
CO016217,Santiago de Cali,Apartamento,122.6,4,1,168100000.0,3.381775,-76.486328,2024-02-17,publicada
CO032402,Bogota,Apartamento,127.8,2,2,271300000.0,4.665372,-74.10677,2024-01-25,comprada
CO018580,Barranquilla,Apartamento,103.5,3,1,131400000.0,10.969414,-74.81863,2024-01-04,publicada
CO022167,Cali,Apartaestudio,114.5,3,2,104600000.0,3.447449,-76.494936,2024-08-26,comprada
CO004857,MEDELLIN,Apartamento,126.5,3,1,284300000.0,6.196308,-75.634481,2024-12-16,remodelacion
CO008320,Medellin,Casa,98.1,3,1,145600000.0,6.269032,-75.506774,2024-05-04,publicada
CO035151,Santiago de Cali,Local,122.6,1,2,125500000.0,3.388911,-76.549385,2024-09-21,publicada
CO020956,Bogotá,Local,101.1,4,2,128700000.0,4.686687,-74.120758,2024-02-01,comprada
CO018648,Cali,Local,54.3,2,3,60000000,3.474737,-76.560068,2024-05-13,publicada
CO034522,Bogota,Apartaestudio,60.2,3,1,90900000.0,4.670483,-74.096077,2024-12-04,publicada
CO008564,Bogota,Local,155.0,2,2,230800000.0,4.631231,-74.037784,2024-02-02,comprada
CO010407,Medellin,Casa,104.8,2,1,171300000.0,6.227725,-75.51077,2024-07-25,vendida
CO025756,Medellin,Local,154.5,2,3,192800000.0,6.288344,-75.614013,2024-12-09,publicada
CO026090,Barranquilla,Local,184.3,1,2,241200000.0,10.911305,-74.759982,2024-01-26,vendida
CO031805,Bogotá,Apartaestudio,65.2,4,1,74500000.0,4.646627,-74.121663,2024-07-16,publicada
CO015452,Medellín,Apartaestudio,115.3,3,1,174800000.0,6.170255,-75.53041,2024-08-06,comprada
CO011051,Santiago de Cali,Apartaestudio,95.6,3,3,90.6,3.492352,-76.486154,2024-03-01,publicada
CO044185,Barranquilla,Apartaestudio,178.1,4,2,218700000.0,10.934593,-74.761176,2024-02-04,vendida
CO013929,Bogota,Apartamento,219.3,3,1,293200000.0,4.593347,-74.078053,2024-09-20,publicada
CO028716,Cali,Apartaestudio,102.0,3,3,179700000.0,3.40097,-76.489416,2024-04-18,vendida
CO033882,Santiago de Cali,Local,89.3,2,3,131200000.0,3.419842,-76.52269,2024-01-26,publicada
CO035696,BOGOTA,Local,108.2,3,2,148000000.0,4.659958,-74.051574,2024-10-18,vendida
CO002528,Bogota,Apartamento,143.5,1,3,244300000.0,4.630939,-74.06135,2024-04-11,publicada
CO006635,MEDELLIN,Local,112.9,3,2,228700000.0,6.294031,-75.537747,2024-04-03,publicada
CO042438,Barranquilla,Casa,182.4,2,2,196300000.0,10.966627,-74.771326,2024-10-08,remodelacion
CO026105,MEDELLIN,Apartamento,28,3,1,60000000,6.199002,-75.559737,2024-10-28,comprada
CO035040,Santiago de Cali,Apartamento,149.2,2,1,199400000.0,3.500884,-76.540085,2024-09-18,publicada
CO024388,B/quilla,Casa,153.8,2,2,171300000.0,10.958936,-74.844778,2024-05-12,publicada
CO042190,Cali,Casa,140.5,1,1,223300000.0,3.427609,-76.561758,2024-07-22,publicada
CO024508,Bogotá,Apartaestudio,182.6,1,1,390.4,4.701953,-74.051832,2024-10-19,publicada
CO015138,Bogota,Apartamento,57.5,1,1,78000000.0,4.643408,-74.04888,2024-08-10,publicada
CO033537,MEDELLIN,Local,221.3,3,3,231600000.0,6.187104,-75.585599,2024-07-26,comprada
CO002892,Cali,Apartamento,104.1,2,1,160200000.0,3.378011,-76.546884,2024-03-27,remodelacion
CO010787,MEDELLIN,Apartaestudio,104.4,1,2,157000000.0,6.211849,-75.512238,2024-08-20,publicada
CO023513,B/quilla,Apartamento,72.7,4,3,105000000.0,10.953812,-74.826343,2024-06-27,publicada
CO043172,Barranquilla,Apartamento,90.1,1,1,113600000.0,10.986367,-74.794784,2024-10-18,comprada
CO011911,Bogotá,Apartaestudio,167.2,2,2,259600000.0,4.622063,-74.059472,2024-11-18,publicada
CO035564,B/quilla,Casa,62.1,3,1,92300000.0,10.977022,-74.850937,2024-10-15,publicada
CO035081,Santiago de Cali,Local,146.3,2,3,194400000.0,3.430402,-76.548313,2024-07-06,vendida
CO042610,Santiago de Cali,Apartaestudio,213.9,1,2,324500000.0,3.383735,-76.54727,2024-03-28,vendida
CO018521,MEDELLIN,Apartaestudio,107.1,1,1,203300000.0,6.288873,-75.543454,2024-08-26,publicada
CO038809,Bogotá,Apartamento,125.3,2,1,149500000.0,4.648937,-74.122587,2024-06-09,publicada
CO021599,B/quilla,Apartamento,121.2,4,2,163900000.0,11.027783,-74.803813,2024-03-04,publicada
CO041430,Santiago de Cali,Local,79.0,4,1,98200000.0,3.376307,-76.497074,2024-04-03,publicada
CO042236,BOGOTA,Apartaestudio,95.1,2,3,119100000.0,4.619677,-74.112566,2024-01-04,remodelacion
CO043179,Santiago de Cali,Apartaestudio,121.4,4,2,186500000.0,3.391441,-76.538735,2024-12-04,comprada
CO032591,Medellin,Apartamento,137.1,3,2,186600000.0,6.250377,-75.571607,2024-11-11,publicada
CO006527,B/quilla,Apartamento,82.5,2,2,70000000.0,10.938842,-74.84371,2024-11-19,publicada
CO013128,Bogotá,Apartamento,78.1,3,3,137400000.0,4.623989,-74.138496,2024-05-20,comprada
CO019056,Bogotá,Apartaestudio,203.1,2,3,362700000.0,4.632952,-74.066795,2024-07-02,publicada
CO020358,Bogota,Apartaestudio,117.5,2,3,164500000.0,4.714752,-74.072998,2024-07-18,comprada
CO008434,Bogota,Apartamento,113.0,2,1,169600000.0,4.689212,-74.046624,2024-10-19,comprada
CO023158,Santiago de Cali,Apartaestudio,79.1,1,2,90800000.0,3.433123,-76.515171,2024-04-22,publicada
CO000350,B/quilla,Casa,143.0,2,3,178900000.0,11.021086,-74.840742,2024-11-11,comprada
CO012017,Santiago de Cali,Apartaestudio,105.6,4,1,134100000.0,3.441582,-76.556021,2024-12-02,comprada
CO013594,Medellín,Apartamento,49.0,1,2,60000000,6.248433,-75.523843,2024-09-22,comprada
CO005645,Cali,Apartamento,160.2,3,2,286900000.0,3.498496,-76.487769,2024-12-12,publicada
CO036206,Cali,Apartamento,139.0,2,1,183400000.0,3.50963,-76.550286,2024-09-16,publicada
CO003326,Cali,Apartamento,129.0,1,2,141600000.0,3.458361,-76.538311,2024-03-19,publicada
CO019671,Cali,Casa,70.8,3,2,109400000.0,3.413961,-76.512568,2024-05-17,remodelacion
CO009315,MEDELLIN,Local,174.9,4,2,281.6,6.226649,-75.630745,2024-08-15,publicada
CO009492,B/quilla,Apartaestudio,145.0,2,2,195200000.0,10.970194,-74.836702,2024-10-14,publicada
CO002125,Santiago de Cali,Local,86.0,2,1,107200000.0,3.394203,-76.46758,2024-04-05,publicada
CO015608,Medellín,Casa,117.7,1,1,181700000.0,6.173323,-75.575791,2024-10-12,comprada
CO009965,Cali,Local,120.3,2,3,162200000.0,3.408467,-76.541632,2024-02-07,publicada
CO026695,Medellín,Casa,28,1,3,60000000,6.287869,-75.587531,2024-04-13,publicada
CO025319,Bogotá,Apartaestudio,191.4,3,3,354300000.0,4.690271,-74.168448,2024-09-09,vendida
CO021618,Cali,Apartaestudio,96.0,2,3,132700000.0,3.488281,-76.571249,2024-03-21,vendida
CO043124,Bogotá,Apartamento,130.2,3,1,205800000.0,4.70525,-74.14844,2024-10-23,publicada
CO033837,Santiago de Cali,Local,211.3,3,1,184800000.0,3.493253,-76.451313,2024-08-17,publicada
CO012484,BOGOTA,Apartaestudio,107.2,3,1,227700000.0,4.648885,-74.157767,2024-07-13,remodelacion
CO035083,Bogota D.C.,Apartamento,119.0,3,1,213200000.0,4.602181,-74.032954,2024-04-18,vendida
CO044173,BOGOTA,Casa,140.3,4,2,256900000.0,4.716525,-74.065977,2024-05-18,comprada
CO018234,Santiago de Cali,Casa,106.4,3,1,129800000.0,3.430476,-76.474616,2024-02-21,publicada
CO030103,Bogotá,Apartamento,95.8,2,1,254300000.0,4.668364,-74.132608,2024-05-09,publicada
CO005093,Cali,Local,78.4,2,2,115300000.0,3.415833,-76.536203,2024-10-02,vendida
CO010617,Barranquilla,Local,94.4,3,1,123600000.0,10.953738,-74.736763,2024-06-27,comprada
CO017164,MEDELLIN,Local,186.6,1,1,275100000.0,6.258154,-75.636889,2024-01-01,comprada
CO021660,Cali,Apartaestudio,173.2,2,2,147500000.0,3.394057,-76.557092,2024-08-04,publicada
CO014003,Cali,Apartamento,133.3,4,2,208900000.0,3.426042,-76.464614,2024-12-25,comprada
CO009561,Barranquilla,Apartaestudio,220.6,3,3,321900000.0,10.944866,-74.866707,2024-08-15,remodelacion
CO040872,B/quilla,Local,106.0,2,2,134800000.0,11.016689,-74.863826,2024-07-13,vendida
CO005681,MEDELLIN,Local,100.8,2,3,151400000.0,6.250306,-75.597923,2024-12-21,publicada
CO014217,BOGOTA,Casa,82.9,4,1,120900000.0,4.706317,-74.065162,2024-07-20,publicada
CO043353,Barranquilla,Apartaestudio,59.5,2,2,71000000.0,10.91281,-74.78794,2024-01-14,remodelacion
CO032811,Barranquilla,Apartamento,161.2,3,2,209800000.0,10.92958,-74.760874,2024-02-02,remodelacion
CO015309,B/quilla,Apartamento,155.7,3,1,177000000.0,10.987344,-74.856278,2024-04-13,publicada
CO032394,Medellin,Local,138.7,3,2,212500000.0,6.30781,-75.549358,2024-09-27,comprada
CO013867,Barranquilla,Apartamento,161.9,1,3,233900000.0,11.016606,-74.821374,2024-09-05,vendida
CO032970,Santiago de Cali,Casa,147.3,3,3,209100000.0,3.434953,-76.492405,2024-01-22,comprada
CO009559,Bogotá,Local,102.7,1,3,175500000.0,4.64219,-74.05905,2024-07-11,publicada
CO004724,BOGOTA,Apartamento,122.6,2,1,191100000.0,4.693185,-74.163436,2024-03-03,remodelacion
CO020551,BOGOTA,Apartaestudio,82.5,2,3,100000000.0,4.718133,-74.169223,2024-09-26,vendida
CO041885,Medellin,Casa,117.7,1,2,202800000.0,6.307039,-75.536711,2024-07-09,vendida
CO010539,Cali,Apartamento,118.3,3,1,163400000.0,3.499236,-76.471842,2024-05-22,vendida
CO017398,Bogota,Apartamento,111.3,3,1,196000000.0,4.613576,-74.136737,2024-01-17,remodelacion
CO036736,Medellin,Apartamento,94.6,3,1,145700000.0,6.247329,-75.57126,2024-07-01,publicada
CO040268,BOGOTA,Casa,154.3,2,1,310500000.0,4.697265,-74.133506,2024-06-06,vendida
CO035501,Bogota,Local,83.1,3,1,144700000.0,4.638444,-74.060887,2024-07-27,remodelacion
CO020450,MEDELLIN,Apartamento,91.3,4,1,111400000.0,6.239074,-75.523997,2024-04-09,publicada
CO033198,MEDELLIN,Local,128.9,4,1,236300000.0,6.265842,-75.529522,2024-04-04,remodelacion
CO025824,BOGOTA,Casa,58.4,2,2,92600000.0,4.665212,-74.107544,2024-06-26,comprada
CO027799,Cali,Apartamento,111.8,3,1,143200000.0,3.45687,-76.540723,2024-11-18,remodelacion
CO033693,Medellin,Casa,145.8,4,3,244200000.0,6.22526,-75.561787,2024-01-07,publicada
CO002240,Bogota D.C.,Local,121.5,2,1,183500000.0,4.638421,-74.156227,2024-01-12,vendida
CO004960,Barranquilla,Apartaestudio,82.3,2,3,105200000.0,10.942075,-74.770649,2024-07-21,publicada
CO017571,Cali,Casa,70.7,1,3,95500000.0,3.384616,-76.559042,2024-05-06,comprada
CO044187,MEDELLIN,Apartaestudio,133.8,1,2,189600000.0,6.234334,-75.614312,2024-09-12,vendida
CO002289,B/quilla,Apartaestudio,107.8,2,2,133100000.0,10.956031,-74.779716,2024-05-24,publicada
CO026945,Cali,Apartamento,168.5,3,1,167600000.0,3.406359,-76.586782,2024-12-07,comprada
CO009191,Santiago de Cali,Casa,28,2,1,60000000,3.496271,-76.473455,2024-05-21,comprada
CO009053,Bogotá,Apartamento,130.3,4,1,253900000.0,4.636018,-74.063559,2024-05-19,publicada
CO009639,Cali,Local,159.2,3,2,239800000.0,3.379622,-76.51265,2024-09-19,vendida
CO002215,BOGOTA,Casa,74.9,4,2,114300000.0,4.700767,-74.054561,2024-01-23,vendida
CO043960,Cali,Local,37.1,2,1,60000000,3.43763,-76.467981,2024-06-20,vendida
CO033292,Santiago de Cali,Casa,66.1,4,2,108200000.0,3.460764,-76.549912,2024-05-18,publicada
CO035637,Medellín,Casa,160.6,3,2,262000000.0,6.294617,-75.566576,2024-09-28,vendida
CO020692,Medellín,Apartamento,143.8,2,3,181100000.0,6.215292,-75.628096,2024-03-08,comprada
CO043469,Barranquilla,Apartaestudio,154.2,4,2,144300000.0,11.010915,-74.736553,2024-06-17,vendida
CO016261,Bogotá,Apartaestudio,145.9,4,1,278700000.0,4.71416,-74.16173,2024-07-02,vendida
CO015961,Cali,Casa,73.0,2,1,96000000.0,3.486311,-76.516832,2024-07-06,publicada
CO025188,Bogota D.C.,Casa,120.0,2,2,214000000.0,4.673563,-74.114724,2024-03-20,vendida
CO044915,MEDELLIN,Casa,76.8,2,3,84100000.0,6.201555,-75.602567,2024-05-24,vendida
CO032604,Santiago de Cali,Apartaestudio,149.0,3,1,191100000.0,3.441595,-76.56277,2024-09-13,publicada
CO032927,Santiago de Cali,Casa,164.9,3,2,215100000.0,3.380467,-76.48799,2024-05-18,vendida
CO016794,Cali,Apartamento,69.3,3,2,80700000.0,3.39844,-76.501505,2024-10-04,publicada
